split,label_file,objects,status
train,9999960_00000_d_0000176.txt,22,checked
train,9999960_00000_d_0000177.txt,46,checked
train,9999960_00000_d_0000178.txt,25,checked
train,9999960_00000_d_0000179.txt,17,checked
train,9999960_00000_d_0000180.txt,21,checked
train,9999960_00000_d_0000181.txt,20,checked
train,9999960_00000_d_0000182.txt,19,checked
train,9999960_00000_d_0000183.txt,22,checked
train,9999960_00000_d_0000184.txt,44,checked
train,9999960_00000_d_0000185.txt,25,checked
train,9999962_00000_d_0000001.txt,20,checked
train,9999962_00000_d_0000002.txt,43,checked
train,9999962_00000_d_0000003.txt,29,checked
train,9999962_00000_d_0000004.txt,23,checked
train,9999962_00000_d_0000005.txt,14,checked
train,9999962_00000_d_0000006.txt,22,checked
train,9999962_00000_d_0000007.txt,18,checked
train,9999962_00000_d_0000008.txt,26,checked
train,9999962_00000_d_0000009.txt,28,checked
train,9999962_00000_d_0000010.txt,18,checked
train,9999962_00000_d_0000011.txt,47,checked
train,9999962_00000_d_0000012.txt,42,checked
train,9999962_00000_d_0000013.txt,51,checked
train,9999962_00000_d_0000014.txt,66,checked
train,9999962_00000_d_0000015.txt,88,checked
train,9999962_00000_d_0000016.txt,79,checked
train,9999962_00000_d_0000017.txt,35,checked
train,9999962_00000_d_0000018.txt,33,checked
train,9999962_00000_d_0000019.txt,28,checked
train,9999962_00000_d_0000020.txt,24,checked
train,9999962_00000_d_0000021.txt,39,checked
train,9999962_00000_d_0000022.txt,31,checked
train,9999962_00000_d_0000023.txt,53,checked
train,9999962_00000_d_0000024.txt,61,checked
train,9999962_00000_d_0000025.txt,57,checked
train,9999962_00000_d_0000026.txt,51,checked
train,9999962_00000_d_0000027.txt,22,checked
train,9999962_00000_d_0000028.txt,31,checked
train,9999962_00000_d_0000029.txt,48,checked
train,9999962_00000_d_0000030.txt,19,checked
train,9999962_00000_d_0000031.txt,31,checked
train,9999962_00000_d_0000032.txt,36,checked
train,9999962_00000_d_0000033.txt,23,checked
train,9999962_00000_d_0000034.txt,20,checked
train,9999962_00000_d_0000035.txt,41,checked
train,9999962_00000_d_0000036.txt,40,checked
train,9999962_00000_d_0000037.txt,68,checked
train,9999962_00000_d_0000038.txt,55,checked
train,9999962_00000_d_0000039.txt,68,checked
train,9999962_00000_d_0000040.txt,35,checked
train,9999962_00000_d_0000041.txt,29,checked
train,9999962_00000_d_0000042.txt,15,checked
train,9999962_00000_d_0000043.txt,27,checked
train,9999962_00000_d_0000044.txt,22,checked
train,9999962_00000_d_0000045.txt,18,checked
train,9999962_00000_d_0000046.txt,28,checked
train,9999962_00000_d_0000047.txt,30,checked
train,9999962_00000_d_0000048.txt,20,checked
train,9999962_00000_d_0000049.txt,14,checked
train,9999962_00000_d_0000050.txt,19,checked
train,9999962_00000_d_0000051.txt,44,checked
train,9999962_00000_d_0000052.txt,27,checked
train,9999962_00000_d_0000053.txt,28,checked
train,9999962_00000_d_0000054.txt,28,checked
train,9999962_00000_d_0000055.txt,34,checked
train,9999962_00000_d_0000056.txt,26,checked
train,9999962_00000_d_0000057.txt,43,checked
train,9999962_00000_d_0000058.txt,37,checked
train,9999962_00000_d_0000059.txt,46,checked
train,9999962_00000_d_0000060.txt,49,checked
train,9999962_00000_d_0000061.txt,74,checked
train,9999962_00000_d_0000062.txt,35,checked
train,9999962_00000_d_0000063.txt,32,checked
train,9999962_00000_d_0000064.txt,44,checked
train,9999962_00000_d_0000065.txt,71,checked
train,9999962_00000_d_0000066.txt,56,checked
train,9999962_00000_d_0000067.txt,79,checked
train,9999962_00000_d_0000068.txt,33,checked
train,9999962_00000_d_0000069.txt,44,checked
train,9999962_00000_d_0000070.txt,35,checked
train,9999962_00000_d_0000071.txt,43,checked
train,9999962_00000_d_0000072.txt,38,checked
train,9999962_00000_d_0000073.txt,24,checked
train,9999962_00000_d_0000074.txt,36,checked
train,9999962_00000_d_0000075.txt,10,checked
train,9999962_00000_d_0000076.txt,46,checked
train,9999962_00000_d_0000077.txt,129,checked
train,9999962_00000_d_0000078.txt,32,checked
train,9999962_00000_d_0000079.txt,41,checked
train,9999962_00000_d_0000080.txt,77,checked
train,9999962_00000_d_0000081.txt,73,checked
train,9999962_00000_d_0000082.txt,51,checked
train,9999962_00000_d_0000083.txt,26,checked
train,9999962_00000_d_0000084.txt,33,checked
train,9999962_00000_d_0000085.txt,30,checked
train,9999962_00000_d_0000086.txt,85,checked
train,9999962_00000_d_0000087.txt,25,checked
train,9999962_00000_d_0000088.txt,47,checked
train,9999962_00000_d_0000089.txt,52,checked
train,9999962_00000_d_0000090.txt,38,checked
train,9999962_00000_d_0000091.txt,58,checked
train,9999962_00000_d_0000092.txt,78,checked
train,9999962_00000_d_0000093.txt,92,checked
train,9999962_00000_d_0000094.txt,85,checked
train,9999962_00000_d_0000095.txt,21,checked
train,9999962_00000_d_0000096.txt,27,checked
train,9999962_00000_d_0000097.txt,44,checked
train,9999962_00000_d_0000098.txt,46,checked
train,9999962_00000_d_0000099.txt,41,checked
train,9999962_00000_d_0000100.txt,36,checked
train,9999962_00000_d_0000101.txt,37,checked
train,9999962_00000_d_0000102.txt,60,checked
train,9999962_00000_d_0000103.txt,72,checked
train,9999962_00000_d_0000104.txt,76,checked
train,9999962_00000_d_0000105.txt,28,checked
train,9999962_00000_d_0000106.txt,51,checked
train,9999962_00000_d_0000107.txt,78,checked
train,9999962_00000_d_0000108.txt,77,checked
train,9999962_00000_d_0000109.txt,90,checked
train,9999962_00000_d_0000110.txt,39,checked
train,9999962_00000_d_0000111.txt,45,checked
train,9999962_00000_d_0000112.txt,44,checked
train,9999962_00000_d_0000113.txt,53,checked
train,9999962_00000_d_0000114.txt,43,checked
train,9999962_00000_d_0000115.txt,40,checked
train,9999962_00000_d_0000116.txt,43,checked
train,9999962_00000_d_0000117.txt,38,checked
train,9999962_00000_d_0000118.txt,57,checked
train,9999962_00000_d_0000119.txt,59,checked
train,9999962_00000_d_0000120.txt,43,checked
train,9999962_00000_d_0000121.txt,66,checked
train,9999962_00000_d_0000122.txt,44,checked
train,9999962_00000_d_0000123.txt,48,checked
train,9999962_00000_d_0000124.txt,31,checked
train,9999962_00000_d_0000125.txt,22,checked
train,9999962_00000_d_0000126.txt,28,checked
train,9999962_00000_d_0000127.txt,33,checked
train,9999962_00000_d_0000128.txt,18,checked
train,9999962_00000_d_0000129.txt,27,checked
train,9999962_00000_d_0000130.txt,30,checked
train,9999962_00000_d_0000131.txt,28,checked
train,9999962_00000_d_0000132.txt,29,checked
train,9999962_00000_d_0000133.txt,34,checked
train,9999962_00000_d_0000134.txt,40,checked
train,9999962_00000_d_0000135.txt,17,checked
train,9999962_00000_d_0000136.txt,57,checked
train,9999962_00000_d_0000137.txt,48,checked
train,9999962_00000_d_0000138.txt,27,checked
train,9999962_00000_d_0000139.txt,15,checked
train,9999962_00000_d_0000140.txt,11,checked
train,9999962_00000_d_0000141.txt,25,checked
train,9999962_00000_d_0000142.txt,37,checked
train,9999962_00000_d_0000143.txt,100,checked
train,9999962_00000_d_0000144.txt,20,checked
train,9999962_00000_d_0000145.txt,24,checked
train,9999962_00000_d_0000146.txt,15,checked
train,9999962_00000_d_0000147.txt,29,checked
train,9999962_00000_d_0000148.txt,7,checked
train,9999962_00000_d_0000149.txt,14,checked
train,9999962_00000_d_0000150.txt,28,checked
train,9999962_00000_d_0000151.txt,13,checked
train,9999962_00000_d_0000152.txt,18,checked
train,9999962_00000_d_0000153.txt,41,checked
train,9999962_00000_d_0000154.txt,30,checked
train,9999962_00000_d_0000155.txt,21,checked
train,9999962_00000_d_0000156.txt,46,checked
train,9999962_00000_d_0000157.txt,63,checked
train,9999962_00000_d_0000158.txt,42,checked
train,9999962_00000_d_0000159.txt,54,checked
train,9999962_00000_d_0000160.txt,35,checked
train,9999962_00000_d_0000161.txt,25,checked
train,9999962_00000_d_0000162.txt,28,checked
train,9999962_00000_d_0000163.txt,27,checked
train,9999962_00000_d_0000164.txt,29,checked
train,9999962_00000_d_0000165.txt,12,checked
train,9999962_00000_d_0000166.txt,25,checked
train,9999964_00000_d_0000001.txt,52,checked
train,9999964_00000_d_0000002.txt,13,checked
train,9999964_00000_d_0000003.txt,57,checked
train,9999964_00000_d_0000004.txt,21,checked
train,9999964_00000_d_0000005.txt,40,checked
train,9999964_00000_d_0000006.txt,69,checked
train,9999964_00000_d_0000007.txt,76,checked
train,9999964_00000_d_0000008.txt,71,checked
train,9999964_00000_d_0000009.txt,47,checked
train,9999964_00000_d_0000010.txt,45,checked
train,9999964_00000_d_0000011.txt,23,checked
train,9999964_00000_d_0000012.txt,15,checked
train,9999964_00000_d_0000013.txt,86,checked
train,9999964_00000_d_0000014.txt,39,checked
train,9999964_00000_d_0000015.txt,36,checked
train,9999964_00000_d_0000016.txt,80,checked
train,9999964_00000_d_0000017.txt,72,checked
train,9999964_00000_d_0000018.txt,76,checked
train,9999964_00000_d_0000019.txt,57,checked
train,9999964_00000_d_0000020.txt,57,checked
train,9999964_00000_d_0000021.txt,91,checked
train,9999964_00000_d_0000022.txt,57,checked
train,9999964_00000_d_0000023.txt,76,checked
train,9999964_00000_d_0000024.txt,103,checked
train,9999964_00000_d_0000025.txt,65,checked
train,9999964_00000_d_0000026.txt,101,checked
train,9999964_00000_d_0000027.txt,69,checked
train,9999964_00000_d_0000028.txt,69,checked
train,9999964_00000_d_0000029.txt,63,checked
train,9999964_00000_d_0000030.txt,45,checked
train,9999964_00000_d_0000031.txt,22,checked
train,9999964_00000_d_0000032.txt,81,checked
train,9999964_00000_d_0000033.txt,48,checked
train,9999964_00000_d_0000034.txt,31,checked
train,9999964_00000_d_0000035.txt,112,checked
train,9999964_00000_d_0000036.txt,61,checked
train,9999964_00000_d_0000037.txt,24,checked
train,9999964_00000_d_0000038.txt,67,checked
train,9999964_00000_d_0000039.txt,79,checked
train,9999964_00000_d_0000040.txt,103,checked
train,9999964_00000_d_0000041.txt,86,checked
train,9999964_00000_d_0000042.txt,28,checked
train,9999964_00000_d_0000043.txt,66,checked
train,9999964_00000_d_0000044.txt,76,checked
train,9999964_00000_d_0000045.txt,45,checked
train,9999964_00000_d_0000046.txt,30,checked
train,9999964_00000_d_0000047.txt,60,checked
train,9999964_00000_d_0000048.txt,60,checked
train,9999964_00000_d_0000049.txt,99,checked
train,9999964_00000_d_0000050.txt,98,checked
train,9999964_00000_d_0000051.txt,38,checked
train,9999964_00000_d_0000052.txt,68,checked
train,9999964_00000_d_0000053.txt,64,checked
train,9999964_00000_d_0000054.txt,72,checked
train,9999964_00000_d_0000055.txt,84,checked
train,9999964_00000_d_0000056.txt,32,checked
train,9999964_00000_d_0000057.txt,62,checked
train,9999964_00000_d_0000058.txt,131,checked
train,9999964_00000_d_0000059.txt,114,checked
train,9999964_00000_d_0000060.txt,43,checked
train,9999964_00000_d_0000061.txt,22,checked
train,9999964_00000_d_0000062.txt,64,checked
train,9999964_00000_d_0000063.txt,78,checked
train,9999964_00000_d_0000064.txt,50,checked
train,9999964_00000_d_0000065.txt,71,checked
train,9999964_00000_d_0000066.txt,93,checked
train,9999964_00000_d_0000067.txt,103,checked
train,9999964_00000_d_0000068.txt,118,checked
train,9999964_00000_d_0000069.txt,55,checked
train,9999964_00000_d_0000070.txt,74,checked
train,9999964_00000_d_0000071.txt,56,checked
train,9999964_00000_d_0000072.txt,67,checked
train,9999964_00000_d_0000073.txt,87,checked
train,9999964_00000_d_0000074.txt,160,checked
train,9999964_00000_d_0000075.txt,129,checked
train,9999964_00000_d_0000076.txt,38,checked
train,9999964_00000_d_0000077.txt,24,checked
train,9999964_00000_d_0000078.txt,26,checked
train,9999964_00000_d_0000079.txt,28,checked
train,9999964_00000_d_0000080.txt,27,checked
train,9999964_00000_d_0000081.txt,66,checked
train,9999964_00000_d_0000082.txt,73,checked
train,9999964_00000_d_0000083.txt,15,checked
train,9999964_00000_d_0000084.txt,43,checked
train,9999965_00000_d_0000001.txt,55,checked
train,9999965_00000_d_0000002.txt,41,checked
train,9999965_00000_d_0000003.txt,46,checked
train,9999965_00000_d_0000004.txt,67,checked
train,9999965_00000_d_0000005.txt,37,checked
train,9999965_00000_d_0000006.txt,106,checked
train,9999965_00000_d_0000007.txt,44,checked
train,9999965_00000_d_0000008.txt,41,checked
train,9999965_00000_d_0000009.txt,107,checked
train,9999965_00000_d_0000010.txt,23,checked
train,9999965_00000_d_0000011.txt,24,checked
train,9999965_00000_d_0000012.txt,35,checked
train,9999965_00000_d_0000013.txt,58,checked
train,9999965_00000_d_0000014.txt,47,checked
train,9999965_00000_d_0000015.txt,13,checked
train,9999965_00000_d_0000016.txt,22,checked
train,9999965_00000_d_0000017.txt,16,checked
train,9999965_00000_d_0000018.txt,28,checked
train,9999965_00000_d_0000019.txt,29,checked
train,9999965_00000_d_0000020.txt,29,checked
train,9999965_00000_d_0000021.txt,22,checked
train,9999965_00000_d_0000022.txt,53,checked
train,9999965_00000_d_0000023.txt,41,checked
train,9999965_00000_d_0000024.txt,53,checked
train,9999965_00000_d_0000025.txt,59,checked
train,9999965_00000_d_0000026.txt,161,checked
train,9999965_00000_d_0000027.txt,99,checked
train,9999965_00000_d_0000028.txt,222,checked
train,9999965_00000_d_0000029.txt,67,checked
train,9999965_00000_d_0000030.txt,76,checked
train,9999965_00000_d_0000031.txt,68,checked
train,9999965_00000_d_0000032.txt,78,checked
train,9999965_00000_d_0000033.txt,213,checked
train,9999965_00000_d_0000034.txt,58,checked
train,9999965_00000_d_0000035.txt,66,checked
train,9999965_00000_d_0000036.txt,75,checked
train,9999965_00000_d_0000037.txt,31,checked
train,9999965_00000_d_0000038.txt,64,checked
train,9999965_00000_d_0000039.txt,82,checked
train,9999965_00000_d_0000040.txt,57,checked
train,9999965_00000_d_0000041.txt,61,checked
train,9999965_00000_d_0000042.txt,142,checked
train,9999965_00000_d_0000043.txt,64,checked
train,9999965_00000_d_0000044.txt,59,checked
train,9999965_00000_d_0000045.txt,22,checked
train,9999965_00000_d_0000046.txt,87,checked
train,9999965_00000_d_0000047.txt,77,checked
train,9999965_00000_d_0000048.txt,109,checked
train,9999965_00000_d_0000049.txt,32,checked
train,9999965_00000_d_0000050.txt,94,checked
train,9999965_00000_d_0000051.txt,148,checked
train,9999965_00000_d_0000052.txt,121,checked
train,9999965_00000_d_0000053.txt,29,checked
train,9999965_00000_d_0000054.txt,91,checked
train,9999965_00000_d_0000055.txt,63,checked
train,9999965_00000_d_0000056.txt,35,checked
train,9999965_00000_d_0000057.txt,52,checked
train,9999965_00000_d_0000058.txt,96,checked
train,9999965_00000_d_0000059.txt,49,checked
train,9999965_00000_d_0000060.txt,51,checked
train,9999965_00000_d_0000061.txt,85,checked
train,9999965_00000_d_0000062.txt,47,checked
train,9999965_00000_d_0000063.txt,40,checked
train,9999965_00000_d_0000064.txt,31,checked
train,9999965_00000_d_0000065.txt,44,checked
train,9999965_00000_d_0000066.txt,21,checked
train,9999965_00000_d_0000067.txt,17,checked
train,9999965_00000_d_0000068.txt,26,checked
train,9999965_00000_d_0000069.txt,13,checked
train,9999965_00000_d_0000070.txt,9,checked
train,9999965_00000_d_0000071.txt,21,checked
train,9999965_00000_d_0000072.txt,10,checked
train,9999965_00000_d_0000073.txt,20,checked
train,9999965_00000_d_0000074.txt,12,checked
train,9999965_00000_d_0000075.txt,12,checked
train,9999965_00000_d_0000076.txt,9,checked
train,9999965_00000_d_0000077.txt,83,checked
train,9999965_00000_d_0000078.txt,32,checked
train,9999965_00000_d_0000079.txt,66,checked
train,9999966_00000_d_0000001.txt,39,checked
train,9999966_00000_d_0000002.txt,45,checked
train,9999966_00000_d_0000003.txt,42,checked
train,9999966_00000_d_0000004.txt,50,checked
train,9999966_00000_d_0000005.txt,62,checked
train,9999966_00000_d_0000006.txt,173,checked
train,9999966_00000_d_0000007.txt,82,checked
train,9999966_00000_d_0000008.txt,66,checked
train,9999966_00000_d_0000009.txt,42,checked
train,9999966_00000_d_0000010.txt,38,checked
train,9999966_00000_d_0000011.txt,57,checked
train,9999966_00000_d_0000012.txt,75,checked
train,9999966_00000_d_0000013.txt,21,checked
train,9999966_00000_d_0000014.txt,91,checked
train,9999966_00000_d_0000015.txt,42,checked
train,9999966_00000_d_0000016.txt,40,checked
train,9999966_00000_d_0000017.txt,47,checked
train,9999966_00000_d_0000018.txt,44,checked
train,9999966_00000_d_0000019.txt,41,checked
train,9999966_00000_d_0000020.txt,38,checked
train,9999966_00000_d_0000021.txt,17,checked
train,9999966_00000_d_0000022.txt,26,checked
train,9999966_00000_d_0000023.txt,30,checked
train,9999966_00000_d_0000024.txt,54,checked
train,9999966_00000_d_0000025.txt,23,checked
train,9999966_00000_d_0000026.txt,72,checked
train,9999966_00000_d_0000027.txt,76,checked
train,9999966_00000_d_0000028.txt,18,checked
train,9999966_00000_d_0000029.txt,181,checked
train,9999966_00000_d_0000030.txt,65,checked
train,9999966_00000_d_0000031.txt,94,checked
train,9999966_00000_d_0000032.txt,192,checked
train,9999966_00000_d_0000033.txt,94,checked
train,9999966_00000_d_0000034.txt,72,checked
train,9999966_00000_d_0000035.txt,59,checked
train,9999966_00000_d_0000036.txt,111,checked
train,9999966_00000_d_0000037.txt,81,checked
train,9999966_00000_d_0000038.txt,65,checked
train,9999966_00000_d_0000039.txt,37,checked
train,9999966_00000_d_0000040.txt,124,checked
train,9999966_00000_d_0000041.txt,97,checked
train,9999966_00000_d_0000042.txt,18,checked
train,9999966_00000_d_0000043.txt,86,checked
train,9999966_00000_d_0000044.txt,37,checked
train,9999966_00000_d_0000045.txt,27,checked
train,9999966_00000_d_0000046.txt,92,checked
train,9999966_00000_d_0000047.txt,44,checked
train,9999966_00000_d_0000048.txt,42,checked
train,9999966_00000_d_0000049.txt,109,checked
train,9999966_00000_d_0000050.txt,28,checked
train,9999966_00000_d_0000051.txt,75,checked
train,9999966_00000_d_0000052.txt,14,checked
train,9999966_00000_d_0000053.txt,44,checked
train,9999966_00000_d_0000054.txt,97,checked
train,9999966_00000_d_0000055.txt,85,checked
train,9999966_00000_d_0000056.txt,70,checked
train,9999966_00000_d_0000057.txt,122,checked
train,9999966_00000_d_0000058.txt,111,checked
train,9999966_00000_d_0000059.txt,75,checked
train,9999966_00000_d_0000060.txt,12,checked
train,9999966_00000_d_0000061.txt,40,checked
train,9999966_00000_d_0000062.txt,74,checked
train,9999966_00000_d_0000063.txt,135,checked
train,9999966_00000_d_0000064.txt,85,checked
train,9999966_00000_d_0000065.txt,24,checked
train,9999966_00000_d_0000066.txt,12,checked
train,9999966_00000_d_0000067.txt,26,checked
train,9999966_00000_d_0000068.txt,28,checked
train,9999966_00000_d_0000069.txt,13,checked
train,9999966_00000_d_0000070.txt,13,checked
train,9999966_00000_d_0000071.txt,20,checked
train,9999966_00000_d_0000072.txt,23,checked
train,9999966_00000_d_0000073.txt,32,checked
train,9999966_00000_d_0000074.txt,19,checked
train,9999966_00000_d_0000075.txt,29,checked
train,9999966_00000_d_0000076.txt,23,checked
train,9999966_00000_d_0000077.txt,24,checked
train,9999966_00000_d_0000078.txt,79,checked
train,9999966_00000_d_0000079.txt,56,checked
train,9999966_00000_d_0000080.txt,65,checked
train,9999966_00000_d_0000081.txt,38,checked
train,9999966_00000_d_0000082.txt,67,checked
train,9999966_00000_d_0000083.txt,33,checked
train,9999966_00000_d_0000084.txt,31,checked
train,9999966_00000_d_0000085.txt,16,checked
train,9999966_00000_d_0000086.txt,34,checked
train,9999966_00000_d_0000087.txt,31,checked
train,9999966_00000_d_0000088.txt,146,checked
train,9999966_00000_d_0000089.txt,170,checked
train,9999966_00000_d_0000090.txt,204,checked
train,9999966_00000_d_0000091.txt,129,checked
train,9999966_00000_d_0000092.txt,128,checked
train,9999966_00000_d_0000093.txt,80,checked
train,9999966_00000_d_0000094.txt,56,checked
train,9999966_00000_d_0000095.txt,95,checked
train,9999966_00000_d_0000096.txt,84,checked
train,9999966_00000_d_0000097.txt,44,checked
train,9999966_00000_d_0000098.txt,98,checked
train,9999966_00000_d_0000099.txt,27,checked
train,9999966_00000_d_0000100.txt,35,checked
train,9999966_00000_d_0000101.txt,20,checked
train,9999966_00000_d_0000102.txt,18,checked
train,9999966_00000_d_0000103.txt,62,checked
train,9999966_00000_d_0000104.txt,84,checked
train,9999966_00000_d_0000105.txt,104,checked
train,9999966_00000_d_0000106.txt,65,checked
train,9999966_00000_d_0000107.txt,102,checked
train,9999966_00000_d_0000108.txt,19,checked
train,9999966_00000_d_0000109.txt,27,checked
train,9999966_00000_d_0000110.txt,65,checked
train,9999966_00000_d_0000111.txt,67,checked
train,9999966_00000_d_0000112.txt,67,checked
train,9999966_00000_d_0000113.txt,33,checked
train,9999966_00000_d_0000114.txt,115,checked
train,9999966_00000_d_0000115.txt,33,checked
train,9999966_00000_d_0000116.txt,89,checked
train,9999966_00000_d_0000117.txt,15,checked
train,9999966_00000_d_0000118.txt,26,checked
train,9999966_00000_d_0000119.txt,21,checked
train,9999966_00000_d_0000120.txt,22,checked
train,9999966_00000_d_0000121.txt,42,checked
train,9999966_00000_d_0000122.txt,48,checked
train,9999966_00000_d_0000123.txt,35,checked
train,9999966_00000_d_0000124.txt,22,checked
train,9999966_00000_d_0000125.txt,20,checked
train,9999966_00000_d_0000126.txt,176,checked
train,9999966_00000_d_0000127.txt,120,checked
train,9999966_00000_d_0000128.txt,108,checked
train,9999966_00000_d_0000129.txt,132,checked
train,9999966_00000_d_0000130.txt,40,checked
train,9999966_00000_d_0000131.txt,143,checked
train,9999966_00000_d_0000132.txt,152,checked
train,9999966_00000_d_0000133.txt,95,checked
train,9999966_00000_d_0000134.txt,147,checked
train,9999966_00000_d_0000135.txt,50,checked
train,9999966_00000_d_0000136.txt,32,checked
train,9999966_00000_d_0000137.txt,38,checked
train,9999966_00000_d_0000138.txt,19,checked
train,9999966_00000_d_0000139.txt,17,checked
train,9999966_00000_d_0000140.txt,20,checked
train,9999967_00000_d_0000001.txt,45,checked
train,9999967_00000_d_0000002.txt,37,checked
train,9999967_00000_d_0000003.txt,24,checked
train,9999967_00000_d_0000004.txt,33,checked
train,9999967_00000_d_0000005.txt,26,checked
train,9999967_00000_d_0000006.txt,27,checked
train,9999967_00000_d_0000007.txt,40,checked
train,9999967_00000_d_0000008.txt,13,checked
train,9999967_00000_d_0000009.txt,21,checked
train,9999967_00000_d_0000010.txt,15,checked
train,9999967_00000_d_0000011.txt,20,checked
train,9999967_00000_d_0000012.txt,67,checked
train,9999967_00000_d_0000013.txt,20,checked
train,9999967_00000_d_0000014.txt,46,checked
train,9999967_00000_d_0000015.txt,21,checked
train,9999967_00000_d_0000016.txt,55,checked
train,9999967_00000_d_0000017.txt,81,checked
train,9999967_00000_d_0000018.txt,49,checked
train,9999967_00000_d_0000019.txt,37,checked
train,9999967_00000_d_0000020.txt,73,checked
train,9999967_00000_d_0000021.txt,124,checked
train,9999967_00000_d_0000022.txt,104,checked
train,9999967_00000_d_0000023.txt,38,checked
train,9999967_00000_d_0000024.txt,184,checked
train,9999967_00000_d_0000025.txt,69,checked
train,9999967_00000_d_0000026.txt,31,checked
train,9999967_00000_d_0000027.txt,25,checked
train,9999967_00000_d_0000028.txt,25,checked
train,9999967_00000_d_0000029.txt,98,checked
train,9999967_00000_d_0000030.txt,48,checked
train,9999967_00000_d_0000031.txt,56,checked
train,9999967_00000_d_0000032.txt,24,checked
train,9999967_00000_d_0000033.txt,49,checked
train,9999967_00000_d_0000034.txt,83,checked
train,9999967_00000_d_0000035.txt,59,checked
train,9999967_00000_d_0000036.txt,92,checked
train,9999967_00000_d_0000037.txt,26,checked
train,9999967_00000_d_0000038.txt,35,checked
train,9999967_00000_d_0000039.txt,59,checked
train,9999967_00000_d_0000040.txt,77,checked
train,9999967_00000_d_0000041.txt,37,checked
train,9999967_00000_d_0000042.txt,63,checked
train,9999967_00000_d_0000043.txt,34,checked
train,9999967_00000_d_0000044.txt,39,checked
train,9999967_00000_d_0000045.txt,76,checked
train,9999967_00000_d_0000046.txt,95,checked
train,9999967_00000_d_0000047.txt,58,checked
train,9999967_00000_d_0000048.txt,36,checked
train,9999967_00000_d_0000049.txt,52,checked
train,9999967_00000_d_0000050.txt,107,checked
train,9999967_00000_d_0000051.txt,94,checked
train,9999967_00000_d_0000052.txt,89,checked
train,9999967_00000_d_0000053.txt,81,checked
train,9999967_00000_d_0000054.txt,46,checked
train,9999967_00000_d_0000055.txt,62,checked
train,9999967_00000_d_0000056.txt,85,checked
train,9999967_00000_d_0000057.txt,39,checked
train,9999967_00000_d_0000058.txt,142,checked
train,9999967_00000_d_0000059.txt,88,checked
train,9999967_00000_d_0000060.txt,111,checked
train,9999967_00000_d_0000061.txt,76,checked
train,9999967_00000_d_0000062.txt,115,checked
train,9999967_00000_d_0000063.txt,118,checked
train,9999967_00000_d_0000064.txt,24,checked
train,9999967_00000_d_0000065.txt,24,checked
train,9999967_00000_d_0000066.txt,17,checked
train,9999967_00000_d_0000067.txt,46,checked
train,9999969_00000_d_0000001.txt,16,checked
train,9999969_00000_d_0000002.txt,66,checked
train,9999969_00000_d_0000003.txt,67,checked
train,9999969_00000_d_0000004.txt,42,checked
train,9999969_00000_d_0000005.txt,110,checked
train,9999969_00000_d_0000006.txt,55,checked
train,9999969_00000_d_0000007.txt,90,checked
train,9999969_00000_d_0000008.txt,85,checked
train,9999969_00000_d_0000009.txt,56,checked
train,9999969_00000_d_0000010.txt,63,checked
train,9999969_00000_d_0000011.txt,56,checked
train,9999969_00000_d_0000012.txt,94,checked
train,9999969_00000_d_0000013.txt,65,checked
train,9999969_00000_d_0000014.txt,30,checked
train,9999969_00000_d_0000015.txt,40,checked
train,9999969_00000_d_0000016.txt,79,checked
train,9999969_00000_d_0000017.txt,71,checked
train,9999969_00000_d_0000018.txt,60,checked
train,9999969_00000_d_0000019.txt,22,checked
train,9999969_00000_d_0000020.txt,45,checked
train,9999969_00000_d_0000021.txt,46,checked
train,9999969_00000_d_0000022.txt,70,checked
train,9999969_00000_d_0000023.txt,16,checked
train,9999969_00000_d_0000024.txt,36,checked
train,9999969_00000_d_0000025.txt,24,checked
train,9999969_00000_d_0000026.txt,19,checked
train,9999969_00000_d_0000027.txt,57,checked
train,9999969_00000_d_0000028.txt,45,checked
train,9999969_00000_d_0000029.txt,83,checked
train,9999969_00000_d_0000030.txt,118,checked
train,9999969_00000_d_0000031.txt,105,checked
train,9999969_00000_d_0000032.txt,100,checked
train,9999969_00000_d_0000033.txt,49,checked
train,9999969_00000_d_0000034.txt,75,checked
train,9999969_00000_d_0000035.txt,109,checked
train,9999969_00000_d_0000036.txt,51,checked
train,9999969_00000_d_0000037.txt,39,checked
train,9999969_00000_d_0000038.txt,85,checked
train,9999969_00000_d_0000039.txt,43,checked
train,9999969_00000_d_0000040.txt,44,checked
train,9999969_00000_d_0000041.txt,41,checked
train,9999969_00000_d_0000042.txt,59,checked
train,9999969_00000_d_0000043.txt,36,checked
train,9999969_00000_d_0000044.txt,5,checked
train,9999969_00000_d_0000045.txt,47,checked
train,9999969_00000_d_0000046.txt,82,checked
train,9999969_00000_d_0000047.txt,66,checked
train,9999969_00000_d_0000048.txt,48,checked
train,9999969_00000_d_0000049.txt,44,checked
train,9999969_00000_d_0000050.txt,55,checked
train,9999969_00000_d_0000051.txt,25,checked
train,9999969_00000_d_0000052.txt,50,checked
train,9999969_00000_d_0000053.txt,43,checked
train,9999969_00000_d_0000054.txt,55,checked
train,9999969_00000_d_0000055.txt,50,checked
train,9999969_00000_d_0000056.txt,73,checked
train,9999969_00000_d_0000057.txt,44,checked
train,9999969_00000_d_0000058.txt,61,checked
train,9999969_00000_d_0000059.txt,40,checked
train,9999969_00000_d_0000060.txt,38,checked
train,9999969_00000_d_0000061.txt,38,checked
train,9999969_00000_d_0000062.txt,44,checked
